treatment_hcp_id,control_hcp_id,event_id,pre_treatment_rx,post_treatment_rx,pre_control_rx,post_control_rx,incremental_lift,incremental_lift_pct
1425610817,1295857761,EVT-0002,320.0,409.0,514.0,546.0,57.0,17.8125
1456207657,1824172013,EVT-0002,1020.0,1768.0,1169.0,1587.0,330.0,32.35294117647059
1511022174,1506356074,EVT-0002,903.0,1217.0,1185.0,1354.0,145.0,16.057585825027683
1520551320,1847082322,EVT-0002,1015.0,1336.0,613.0,666.0,268.0,26.403940886699505
1592062677,1026926489,EVT-0002,1004.0,1440.0,1293.0,1625.0,104.0,10.358565737051793
1706991829,1801662945,EVT-0002,1537.0,1748.0,937.0,1006.0,142.0,9.238776837996095
1710163217,1860037419,EVT-0002,991.0,1299.0,786.0,497.0,597.0,60.24217961654894
1717519684,1870612441,EVT-0002,949.0,1052.0,1255.0,1431.0,-73.0,-7.6923076923076925
1725623817,1166368237,EVT-0002,1077.0,1525.0,1204.0,1170.0,482.0,44.753946146703804
1742100898,1381937048,EVT-0002,305.0,335.0,369.0,385.0,14.0,4.590163934426229
1785764022,1511742359,EVT-0002,1156.0,1230.0,917.0,957.0,34.0,2.941176470588235
1811081532,1242598583,EVT-0002,1258.0,1400.0,1270.0,1185.0,227.0,18.044515103338632
1927430854,1389159553,EVT-0002,1383.0,2122.0,913.0,1046.0,606.0,43.817787418655094
1993367014,1967802350,EVT-0002,902.0,968.0,675.0,659.0,82.0,9.090909090909092
1050506165,1838576308,EVT-0003,1361.0,1902.0,983.0,1070.0,454.0,33.35782512858192
1139166684,1533003293,EVT-0003,1237.0,1642.0,1364.0,1802.0,-33.0,-2.667744543249798
1198262952,1536141264,EVT-0003,3092.0,4285.0,1995.0,2278.0,910.0,29.43078913324709
1229022169,1423946593,EVT-0003,745.0,967.0,1067.0,1106.0,183.0,24.563758389261743
1352578078,1113953065,EVT-0003,1957.0,2109.0,2721.0,2690.0,183.0,9.351047521716914
1449331358,1798488478,EVT-0003,796.0,871.0,534.0,427.0,182.0,22.8643216080402
1555906795,1967802350,EVT-0003,2254.0,3046.0,952.0,893.0,851.0,37.755102040816325
1648626962,1308498975,EVT-0003,1798.0,1982.0,1388.0,1542.0,30.0,1.668520578420467
1761262934,1547244776,EVT-0003,1405.0,1710.0,843.0,959.0,189.0,13.451957295373665
1782077311,1916437647,EVT-0003,893.0,869.0,988.0,855.0,109.0,12.206047032474803
1867204764,1526834563,EVT-0003,1642.0,2230.0,1227.0,1333.0,482.0,29.35444579780755
1880717263,1632734848,EVT-0003,1779.0,2195.0,1360.0,1504.0,272.0,15.28948847667229
1964572899,1416644254,EVT-0003,804.0,831.0,847.0,675.0,199.0,24.75124378109453
1011940271,1297391371,EVT-0004,1149.0,1282.0,978.0,886.0,225.0,19.5822454308094
1076376403,1025978341,EVT-0004,2598.0,3383.0,2362.0,2943.0,204.0,7.852193995381063
1107038659,1137408567,EVT-0004,2101.0,2845.0,2305.0,2884.0,165.0,7.853403141361256
1324722952,1237205202,EVT-0004,1296.0,1546.0,882.0,1047.0,85.0,6.558641975308642
1330156328,1999506508,EVT-0004,1125.0,1422.0,1340.0,1367.0,270.0,24.0
1364458855,1949335115,EVT-0004,1542.0,1893.0,2707.0,3536.0,-478.0,-30.99870298313878
1423753536,1657025858,EVT-0004,1691.0,2071.0,2307.0,2738.0,-51.0,-3.0159668835008873
1497642888,1657655308,EVT-0004,1234.0,1234.0,1076.0,899.0,177.0,14.343598055105348
1645233598,1758794279,EVT-0004,1896.0,2702.0,2087.0,2592.0,301.0,15.875527426160337
1704331150,1432188427,EVT-0004,1790.0,2314.0,1765.0,1953.0,336.0,18.77094972067039
1746046261,1174145494,EVT-0004,945.0,1298.0,1886.0,2034.0,205.0,21.693121693121693
1749652321,1808677938,EVT-0004,689.0,667.0,826.0,688.0,116.0,16.835994194484762
1803502636,1708639657,EVT-0004,1201.0,1583.0,1165.0,1059.0,488.0,40.63280599500416
1880426881,1400951004,EVT-0004,1823.0,2440.0,2008.0,2319.0,306.0,16.785518376302797
1964945871,1995404856,EVT-0004,1542.0,2085.0,1263.0,1389.0,417.0,27.042801556420233
1044379984,1765233105,EVT-0005,762.0,987.0,769.0,859.0,135.0,17.716535433070867
1058647219,1697855363,EVT-0005,1096.0,1480.0,613.0,670.0,327.0,29.83576642335766
1094274762,1939052563,EVT-0005,579.0,738.0,470.0,444.0,185.0,31.951640759930918
1145899849,1937514325,EVT-0005,525.0,679.0,982.0,1334.0,-198.0,-37.714285714285715
1194203331,1075683551,EVT-0005,1653.0,1986.0,1245.0,1347.0,231.0,13.974591651542651
1251567115,1540759788,EVT-0005,816.0,1023.0,739.0,780.0,166.0,20.34313725490196
1355374483,1873780039,EVT-0005,1917.0,2606.0,1250.0,1584.0,355.0,18.51851851851852
1376656900,1701585576,EVT-0005,712.0,903.0,679.0,779.0,91.0,12.780898876404494
1413519731,1670560261,EVT-0005,1343.0,1654.0,845.0,1031.0,125.0,9.307520476545049
1425340662,1166368237,EVT-0005,694.0,981.0,1128.0,1354.0,61.0,8.789625360230549
1475115246,1074076039,EVT-0005,708.0,921.0,1175.0,1484.0,-96.0,-13.559322033898304
1567742360,1721479586,EVT-0005,1224.0,1731.0,770.0,804.0,473.0,38.6437908496732
1639269087,1189769080,EVT-0005,1582.0,2355.0,1053.0,1254.0,572.0,36.15676359039191
1676855970,1479078465,EVT-0005,1142.0,1528.0,455.0,466.0,375.0,32.83712784588441
1683943777,1138208594,EVT-0005,1287.0,1695.0,1284.0,1225.0,467.0,36.28593628593629
1719186219,1772776476,EVT-0005,687.0,834.0,813.0,732.0,228.0,33.18777292576419
1738903891,1285330571,EVT-0005,843.0,1294.0,1883.0,2088.0,246.0,29.181494661921707
1828766265,1934613260,EVT-0005,320.0,370.0,171.0,187.0,34.0,10.625
1880426881,1400951004,EVT-0005,826.0,1038.0,684.0,728.0,168.0,20.33898305084746
1989798412,1209829039,EVT-0005,1181.0,1759.0,959.0,1203.0,334.0,28.281117696867064
1326516303,1210642439,EVT-0006,1131.0,1659.0,578.0,575.0,531.0,46.94960212201592
1362648127,1018861793,EVT-0006,1089.0,1261.0,615.0,556.0,231.0,21.21212121212121
1785764022,1511742359,EVT-0006,776.0,899.0,1036.0,1044.0,115.0,14.81958762886598
1811081532,1242598583,EVT-0006,929.0,1030.0,1402.0,1649.0,-146.0,-15.715823466092575
1969914385,1424541534,EVT-0006,1336.0,1408.0,896.0,818.0,150.0,11.22754491017964
1120080837,1897395806,EVT-0007,1076.0,1537.0,1664.0,1640.0,485.0,45.07434944237918
1265952337,1871372714,EVT-0007,2210.0,2673.0,1521.0,1647.0,337.0,15.248868778280544
1299418347,1856406925,EVT-0007,1717.0,2132.0,1317.0,1370.0,362.0,21.083284799068142
1332369119,1443907526,EVT-0007,1395.0,1776.0,965.0,1075.0,271.0,19.426523297491038
1444774099,1361620622,EVT-0007,928.0,1001.0,995.0,967.0,101.0,10.883620689655173
1460081361,1133042691,EVT-0007,817.0,1173.0,1492.0,1383.0,465.0,56.91554467564259
1492077734,1078096579,EVT-0007,2296.0,3464.0,2465.0,2323.0,1310.0,57.055749128919864
1610177150,1246448348,EVT-0007,1708.0,2430.0,1895.0,2582.0,35.0,2.0491803278688523
1657725655,1362560363,EVT-0007,2875.0,3809.0,2332.0,2394.0,872.0,30.330434782608695
1672904236,1056679651,EVT-0007,1226.0,1579.0,1352.0,1614.0,91.0,7.422512234910278
1710163217,1860037419,EVT-0007,1461.0,1673.0,1423.0,1476.0,159.0,10.882956878850102
1714292012,1751172259,EVT-0007,1263.0,1595.0,1934.0,1673.0,593.0,46.951702296120345
1714986282,1028050239,EVT-0007,1004.0,1295.0,1314.0,1346.0,259.0,25.796812749003983
1724092733,1848800052,EVT-0007,1685.0,2569.0,1719.0,1893.0,710.0,42.13649851632047
1732000645,1036176265,EVT-0007,2195.0,3068.0,2648.0,2450.0,1071.0,48.792710706150345
1814938340,1743431961,EVT-0007,1350.0,1669.0,1009.0,903.0,425.0,31.48148148148148
1133616429,1841791217,EVT-0008,1035.0,1339.0,1335.0,1204.0,435.0,42.028985507246375
1159841240,1204261733,EVT-0008,2237.0,3481.0,1523.0,1455.0,1312.0,58.649977648636565
1228081653,1937449878,EVT-0008,495.0,605.0,533.0,485.0,158.0,31.91919191919192
1327009084,1618352078,EVT-0008,1247.0,1481.0,1031.0,1260.0,5.0,0.40096230954290296
1592062677,1026926489,EVT-0008,1971.0,2278.0,1654.0,1880.0,81.0,4.10958904109589
1636376422,1103232447,EVT-0008,1251.0,1483.0,1204.0,1257.0,179.0,14.308553157474021
1674345776,1844748057,EVT-0008,1362.0,1584.0,1363.0,1402.0,183.0,13.43612334801762
1719574174,1987971524,EVT-0008,694.0,864.0,513.0,505.0,178.0,25.64841498559078
1788421810,1467704312,EVT-0008,1266.0,1393.0,1047.0,1254.0,-80.0,-6.31911532385466
1022312734,1842420535,EVT-0009,244.0,308.0,402.0,359.0,107.0,43.85245901639344
1048976678,1181854898,EVT-0009,506.0,828.0,1088.0,1243.0,167.0,33.00395256916996
1050506165,1838576308,EVT-0009,339.0,400.0,1042.0,1375.0,-272.0,-80.23598820058997
1065870788,1670560261,EVT-0009,819.0,1285.0,882.0,1099.0,249.0,30.4029304029304
1081051991,1870532862,EVT-0009,450.0,458.0,443.0,387.0,64.0,14.222222222222221
1098995024,1665478461,EVT-0009,536.0,818.0,705.0,990.0,-3.0,-0.5597014925373134
1101185407,1191545544,EVT-0009,1115.0,1892.0,1179.0,1487.0,469.0,42.062780269058294
1123148250,1830884742,EVT-0009,1542.0,2092.0,1236.0,1300.0,486.0,31.517509727626457
1133130363,1002145427,EVT-0009,1468.0,2507.0,1260.0,1884.0,415.0,28.269754768392367
1189244753,1879821175,EVT-0009,1291.0,1604.0,1124.0,1171.0,266.0,20.604182804027886
1263807582,1209566128,EVT-0009,1401.0,2063.0,1647.0,2080.0,229.0,16.345467523197716
1280087226,1124726435,EVT-0009,2934.0,4882.0,2702.0,3362.0,1288.0,43.89911383776414
1296552940,1060922949,EVT-0009,453.0,685.0,230.0,297.0,165.0,36.423841059602644
1332369119,1443907526,EVT-0009,340.0,418.0,1059.0,1409.0,-272.0,-80.0
1413519731,1806479196,EVT-0009,1404.0,1753.0,1828.0,2349.0,-172.0,-12.250712250712251
1456299035,1803233885,EVT-0009,1556.0,2108.0,1831.0,2275.0,108.0,6.940874035989718
1481247389,1489598965,EVT-0009,1884.0,2604.0,1705.0,1838.0,587.0,31.157112526539276
1484724632,1877046932,EVT-0009,821.0,1002.0,905.0,1141.0,-55.0,-6.699147381242387
1547244776,1655727265,EVT-0009,430.0,573.0,442.0,576.0,9.0,2.0930232558139537
1552813903,1316743925,EVT-0009,657.0,1056.0,1013.0,1407.0,5.0,0.76103500761035
1567742360,1721479586,EVT-0009,1267.0,1789.0,792.0,840.0,474.0,37.41120757695343
1592123891,1767508967,EVT-0009,471.0,789.0,1000.0,1318.0,0.0,0.0
1595301304,1908168895,EVT-0009,763.0,1023.0,994.0,1092.0,162.0,21.231979030144167
1639269087,1189769080,EVT-0009,1520.0,2315.0,1068.0,1250.0,613.0,40.328947368421055
1644815767,1138281740,EVT-0009,1152.0,1798.0,1113.0,1549.0,210.0,18.229166666666664
1674102136,1762971749,EVT-0009,625.0,638.0,436.0,494.0,-45.0,-7.199999999999999
1724092733,1056679651,EVT-0009,318.0,418.0,505.0,565.0,40.0,12.578616352201259
1725724532,1144669185,EVT-0009,1209.0,1645.0,1136.0,1525.0,47.0,3.887510339123242
1740047711,1174238463,EVT-0009,986.0,1302.0,1085.0,1250.0,151.0,15.314401622718051
1824172013,1287287258,EVT-0009,3047.0,5157.0,1792.0,2259.0,1643.0,53.92189038398425
1862986803,1135650855,EVT-0009,1537.0,2059.0,1016.0,962.0,576.0,37.47560182173064
1896554999,1536278926,EVT-0009,1184.0,1664.0,707.0,748.0,439.0,37.0777027027027
1924355757,1209829039,EVT-0009,1339.0,2126.0,985.0,1331.0,441.0,32.935026138909635
1124726435,1689916181,EVT-0010,2200.0,3240.0,941.0,1243.0,738.0,33.54545454545455
1124890801,1418997171,EVT-0010,1312.0,1701.0,1341.0,1643.0,87.0,6.63109756097561
1132120993,1167711153,EVT-0010,675.0,711.0,664.0,684.0,16.0,2.3703703703703702
1144669185,1209566128,EVT-0010,2847.0,4004.0,1085.0,1342.0,900.0,31.612223393045312
1189769080,1018018261,EVT-0010,1335.0,1562.0,1500.0,1927.0,-200.0,-14.981273408239701
1198262952,1536141264,EVT-0010,1116.0,1266.0,1094.0,1380.0,-136.0,-12.186379928315413
1202669523,1041640354,EVT-0010,1587.0,1997.0,1727.0,1583.0,554.0,34.90863264020164
1299418347,1856406925,EVT-0010,570.0,602.0,810.0,1046.0,-204.0,-35.78947368421053
1300654963,1058325303,EVT-0010,1738.0,2444.0,935.0,1037.0,604.0,34.75258918296893
1341556789,1120914548,EVT-0010,3066.0,4420.0,1778.0,2134.0,998.0,32.550554468362684
1423152481,1523498065,EVT-0010,1689.0,2273.0,574.0,651.0,507.0,30.017761989342805
1478412079,1742318383,EVT-0010,998.0,1104.0,642.0,686.0,62.0,6.212424849699398
1552813903,1316743925,EVT-0010,1513.0,2292.0,2043.0,2730.0,92.0,6.080634500991408
1594466975,1361620622,EVT-0010,637.0,779.0,773.0,807.0,108.0,16.95447409733124
1710163217,1860037419,EVT-0010,1048.0,1285.0,423.0,496.0,164.0,15.648854961832063
1714986282,1950588461,EVT-0010,1005.0,1091.0,1090.0,1093.0,83.0,8.258706467661693
1768831921,1892307210,EVT-0010,527.0,614.0,719.0,778.0,28.0,5.313092979127135
1812815243,1271768685,EVT-0010,979.0,1545.0,1033.0,1389.0,210.0,21.450459652706844
1828803407,1124315999,EVT-0010,418.0,418.0,563.0,473.0,90.0,21.5311004784689
1901019392,1405577143,EVT-0010,2949.0,4432.0,2293.0,2781.0,995.0,33.7402509325195
1969108517,1286477181,EVT-0010,1302.0,1439.0,1616.0,1972.0,-219.0,-16.82027649769585
1107378550,1908127628,EVT-0011,403.0,463.0,1106.0,1105.0,61.0,15.136476426799009
1124726435,1209566128,EVT-0011,2200.0,3240.0,1085.0,1342.0,783.0,35.590909090909086
1137408567,1025978341,EVT-0011,2414.0,3779.0,2121.0,2714.0,772.0,31.980115990057996
1267903205,1666389063,EVT-0011,378.0,487.0,727.0,712.0,124.0,32.804232804232804
1279507085,1601451010,EVT-0011,900.0,1177.0,383.0,413.0,247.0,27.444444444444443
1362560363,1028050239,EVT-0011,1126.0,1360.0,624.0,562.0,296.0,26.287744227353464
1368009035,1848800052,EVT-0011,868.0,1051.0,406.0,359.0,230.0,26.497695852534562
1433980129,1417682113,EVT-0011,297.0,355.0,310.0,266.0,102.0,34.34343434343434
1435949049,1065455036,EVT-0011,1416.0,2012.0,864.0,1005.0,455.0,32.132768361581924
1475115246,1074076039,EVT-0011,719.0,1035.0,893.0,1098.0,111.0,15.438108484005564
1552813903,1316743925,EVT-0011,1513.0,2292.0,2043.0,2730.0,92.0,6.080634500991408
1567742360,1721479586,EVT-0011,1877.0,2184.0,1326.0,1555.0,78.0,4.1555673947789025
1595774286,1187084813,EVT-0011,1197.0,1384.0,1588.0,1595.0,180.0,15.037593984962406
1616418756,1769764832,EVT-0011,1076.0,1235.0,1034.0,1095.0,98.0,9.107806691449815
1670701188,1955222058,EVT-0011,1298.0,1675.0,810.0,906.0,281.0,21.64869029275809
1672904236,1860037419,EVT-0011,702.0,782.0,423.0,496.0,7.0,0.9971509971509971
1683943777,1138208594,EVT-0011,699.0,918.0,466.0,530.0,155.0,22.17453505007153
1714986282,1950588461,EVT-0011,1005.0,1091.0,1090.0,1093.0,83.0,8.258706467661693
1724092733,1133042691,EVT-0011,1159.0,1468.0,1050.0,1062.0,297.0,25.625539257981018
1725623817,1166368237,EVT-0011,1137.0,1563.0,1190.0,1163.0,453.0,39.84168865435356
1738903891,1455101661,EVT-0011,2081.0,2962.0,1443.0,1699.0,625.0,30.033637674195095
1745601371,1200346587,EVT-0011,352.0,386.0,1106.0,1311.0,-171.0,-48.57954545454545
1746046261,1174145494,EVT-0011,1041.0,1078.0,995.0,1093.0,-61.0,-5.859750240153699
1768831921,1892307210,EVT-0011,527.0,614.0,719.0,778.0,28.0,5.313092979127135
1856406925,1056679651,EVT-0011,810.0,1046.0,1105.0,1379.0,-38.0,-4.691358024691358
1901019392,1405577143,EVT-0011,2949.0,4432.0,2293.0,2781.0,995.0,33.7402509325195
1939785840,1172835138,EVT-0011,1720.0,2109.0,1740.0,2145.0,-16.0,-0.9302325581395349
1964945871,1995404856,EVT-0011,1096.0,1287.0,933.0,953.0,171.0,15.602189781021897
1074076039,1908127628,EVT-0012,1890.0,2471.0,1005.0,1027.0,559.0,29.57671957671958
1123148250,1369949932,EVT-0012,1159.0,1403.0,1638.0,1957.0,-75.0,-6.47109577221743
1246448348,1923786978,EVT-0012,1936.0,2712.0,1664.0,1923.0,517.0,26.704545454545453
1265952337,1871372714,EVT-0012,2206.0,2645.0,1507.0,1692.0,254.0,11.514052583862194
1332369119,1443907526,EVT-0012,1347.0,1817.0,1013.0,1114.0,369.0,27.39420935412027
1341556789,1405577143,EVT-0012,4662.0,6371.0,1514.0,2005.0,1218.0,26.126126126126124
1460081361,1133042691,EVT-0012,869.0,1202.0,1542.0,1490.0,385.0,44.303797468354425
1475115246,1722898792,EVT-0012,3063.0,3531.0,1731.0,2087.0,112.0,3.656545870062031
1551962891,1057623450,EVT-0012,486.0,522.0,523.0,516.0,43.0,8.847736625514404
1648553570,1823309871,EVT-0012,1298.0,2000.0,1522.0,1878.0,346.0,26.656394453004623
1655321622,1848800052,EVT-0012,1663.0,2106.0,1759.0,1958.0,244.0,14.672279013830428
1657725655,1599978586,EVT-0012,2986.0,3917.0,1658.0,2149.0,440.0,14.735432016075018
1670701188,1955222058,EVT-0012,2247.0,3000.0,1047.0,1119.0,681.0,30.307076101468628
1683943777,1138208594,EVT-0012,1792.0,2088.0,1614.0,2166.0,-256.0,-14.285714285714285
1722038985,1185877283,EVT-0012,1096.0,1440.0,1489.0,1540.0,293.0,26.733576642335766
1836894604,1751172259,EVT-0012,1383.0,1649.0,1865.0,1679.0,452.0,32.682574114244396
1169614082,1566888198,EVT-0013,1163.0,1211.0,1175.0,1258.0,-35.0,-3.0094582975064488
1191545544,1506356074,EVT-0013,1671.0,2144.0,903.0,1066.0,310.0,18.55176540993417
1268222167,1356982086,EVT-0013,1511.0,1905.0,1628.0,2044.0,-22.0,-1.455989410986102
1271768685,1181360912,EVT-0013,1564.0,2382.0,1220.0,1473.0,565.0,36.12531969309463
1300654963,1058325303,EVT-0013,997.0,1430.0,1692.0,1773.0,352.0,35.30591775325978
1311764207,1540759788,EVT-0013,1773.0,2453.0,1366.0,1204.0,842.0,47.490129723632265
1385532449,1364720148,EVT-0013,2403.0,3349.0,1323.0,1792.0,477.0,19.850187265917604
1418997171,1099946885,EVT-0013,2465.0,3220.0,1137.0,1174.0,718.0,29.127789046653145
1425340662,1166368237,EVT-0013,2018.0,2530.0,1195.0,1697.0,10.0,0.4955401387512388
1436505063,1216575070,EVT-0013,2236.0,2857.0,2332.0,2972.0,-19.0,-0.8497316636851521
1456207657,1287287258,EVT-0013,2555.0,3470.0,1885.0,2505.0,295.0,11.545988258317024
1456299035,1174238463,EVT-0013,1311.0,1463.0,1288.0,1415.0,25.0,1.9069412662090008
1481247389,1489598965,EVT-0013,2036.0,2109.0,2474.0,3122.0,-575.0,-28.241650294695482
1567742360,1296624285,EVT-0013,791.0,988.0,1465.0,1398.0,264.0,33.37547408343868
1610820601,1135650855,EVT-0013,1551.0,1942.0,1605.0,1702.0,294.0,18.95551257253385
1639269087,1018018261,EVT-0013,1109.0,1444.0,2053.0,2770.0,-382.0,-34.44544634806132
1689916181,1316743925,EVT-0013,2198.0,3053.0,2979.0,3976.0,-142.0,-6.46041856232939
1707435529,1523498065,EVT-0013,1848.0,2621.0,1549.0,1949.0,373.0,20.183982683982684
1776723276,1488515010,EVT-0013,2174.0,3068.0,1587.0,1701.0,780.0,35.878564857405706
1803233885,1080672524,EVT-0013,1419.0,2055.0,2006.0,2546.0,96.0,6.765327695560254
1812815243,1297280590,EVT-0013,2852.0,3932.0,1698.0,2400.0,378.0,13.253856942496494
1123148250,1369949932,EVT-0014,1219.0,1419.0,1638.0,2089.0,-251.0,-20.59064807219032
1138208594,1120914548,EVT-0014,1631.0,2230.0,1635.0,1914.0,320.0,19.619865113427345
1167711153,1133042691,EVT-0014,1254.0,1712.0,1450.0,1490.0,418.0,33.33333333333333
1169238601,1766730505,EVT-0014,1418.0,1777.0,1874.0,1977.0,256.0,18.053596614950635
1265952337,1860037419,EVT-0014,2368.0,2791.0,1476.0,2811.0,-912.0,-38.513513513513516
1299418347,1871372714,EVT-0014,1811.0,2307.0,1560.0,1698.0,358.0,19.768083931529542
1376656900,1701585576,EVT-0014,1443.0,1820.0,2063.0,2521.0,-81.0,-5.613305613305614
1475115246,1923786978,EVT-0014,3036.0,3581.0,1664.0,1902.0,307.0,10.111989459815547
1551962891,1057623450,EVT-0014,513.0,544.0,504.0,526.0,9.0,1.7543859649122806
1599978586,1361620622,EVT-0014,1625.0,2140.0,966.0,999.0,482.0,29.661538461538463
1670701188,1955222058,EVT-0014,2311.0,3053.0,1066.0,1163.0,645.0,27.909995672868888
1722038985,1185877283,EVT-0014,1137.0,1599.0,1468.0,1565.0,365.0,32.10202286719437
1722898792,1908127628,EVT-0014,1705.0,2242.0,971.0,1020.0,488.0,28.621700879765395
1787619711,1078096579,EVT-0014,2543.0,4043.0,2315.0,2306.0,1509.0,59.33936295713724
1897723296,1464805419,EVT-0014,659.0,754.0,531.0,466.0,160.0,24.279210925644918
1934829601,1971097054,EVT-0014,1681.0,2368.0,1296.0,1332.0,651.0,38.72694824509221
1048976678,1892083019,EVT-0015,2009.0,2910.0,1855.0,2222.0,534.0,26.580388252862118
1084919582,1815807585,EVT-0015,2047.0,2620.0,2560.0,3669.0,-536.0,-26.18466047874939
1124890801,1209566128,EVT-0015,3058.0,3470.0,2826.0,3544.0,-306.0,-10.00654022236756
1133130363,1877046932,EVT-0015,1784.0,2306.0,2382.0,2746.0,158.0,8.856502242152468
1144669185,1316743925,EVT-0015,3654.0,4761.0,2967.0,4193.0,-119.0,-3.256704980842912
1166368237,1352216182,EVT-0015,1246.0,1773.0,1932.0,2302.0,157.0,12.60032102728732
1169614082,1566888198,EVT-0015,1136.0,1153.0,1191.0,1294.0,-86.0,-7.570422535211267
1170846871,1363342464,EVT-0015,1841.0,2671.0,2266.0,2896.0,200.0,10.863661053775123
1200480071,1018018261,EVT-0015,1317.0,1879.0,2157.0,2985.0,-266.0,-20.197418375094912
1241711534,1200096471,EVT-0015,881.0,993.0,1295.0,1421.0,-14.0,-1.5891032917139614
1287287258,1216575070,EVT-0015,1919.0,2644.0,2396.0,2951.0,170.0,8.858780614903596
1335670091,1333393084,EVT-0015,1480.0,1521.0,872.0,956.0,-43.0,-2.9054054054054057
1385532449,1364720148,EVT-0015,2557.0,3534.0,1398.0,1937.0,438.0,17.129448572545954
1397955463,1080672524,EVT-0015,2133.0,3266.0,2097.0,2637.0,593.0,27.80121894045945
1413519731,1806479196,EVT-0015,2096.0,3061.0,2550.0,3332.0,183.0,8.73091603053435
1423152481,1082909627,EVT-0015,2505.0,3108.0,1063.0,1002.0,664.0,26.506986027944112
1425340662,1903798589,EVT-0015,2105.0,2547.0,1555.0,2098.0,-101.0,-4.798099762470309
1456299035,1523498065,EVT-0015,1336.0,1432.0,1575.0,1968.0,-297.0,-22.230538922155688
1481247389,1838439200,EVT-0015,1999.0,2235.0,2723.0,3449.0,-490.0,-24.512256128064035
1489598965,1732527431,EVT-0015,2494.0,3072.0,1762.0,2550.0,-210.0,-8.420208500400962
1523681389,1451968915,EVT-0015,1335.0,1776.0,1263.0,1673.0,31.0,2.3220973782771535
1526669415,1689059347,EVT-0015,1297.0,1699.0,1247.0,1522.0,127.0,9.79182729375482
1567742360,1296624285,EVT-0015,843.0,990.0,1437.0,1376.0,208.0,24.67378410438909
1613561947,1389159553,EVT-0015,1678.0,2623.0,1237.0,1344.0,838.0,49.9404052443385
1639269087,1767508967,EVT-0015,1146.0,1497.0,2039.0,2422.0,-32.0,-2.7923211169284468
1644815767,1138281740,EVT-0015,2108.0,2331.0,1223.0,1575.0,-129.0,-6.11954459203036
1747032997,1546151204,EVT-0015,1126.0,1725.0,1467.0,1994.0,72.0,6.394316163410302
1747637738,1275443434,EVT-0015,698.0,817.0,1332.0,1343.0,108.0,15.472779369627506
1808826295,1180932224,EVT-0015,1922.0,2910.0,2376.0,3473.0,-109.0,-5.6711758584807495
1832506087,1548652282,EVT-0015,3434.0,5672.0,2305.0,2764.0,1779.0,51.80547466511357
1848624494,1135650855,EVT-0015,1686.0,2048.0,1595.0,1672.0,285.0,16.90391459074733
1922670785,1635581279,EVT-0015,1653.0,2431.0,3052.0,4127.0,-297.0,-17.96733212341198
1927430854,1615059528,EVT-0015,3094.0,3742.0,1428.0,1752.0,324.0,10.471881060116354
1955620046,1181854898,EVT-0015,1663.0,2760.0,1731.0,2445.0,383.0,23.030667468430547
1018018261,1665478461,EVT-0016,2157.0,2985.0,2192.0,2959.0,61.0,2.8280018544274457
1084471394,1261377760,EVT-0016,1463.0,1681.0,1506.0,1496.0,228.0,15.584415584415584
1094274762,1036327983,EVT-0016,1203.0,1148.0,809.0,905.0,-151.0,-12.55195344970906
1101185407,1297280590,EVT-0016,3135.0,3793.0,1759.0,2531.0,-114.0,-3.6363636363636362
