treatment_hcp_id,control_hcp_id,event_id,pre_treatment_rx,post_treatment_rx,pre_control_rx,post_control_rx,incremental_lift,incremental_lift_pct
1050506165,1782341873,EVT-0003,1361.0,1902.0,1415.0,1390.0,566.0,41.58706833210874
1139166684,1341720393,EVT-0003,1237.0,1642.0,1275.0,1004.0,676.0,54.64834276475343
1229022169,1731313338,EVT-0003,745.0,967.0,725.0,616.0,331.0,44.42953020134228
1352578078,1293528836,EVT-0003,1957.0,2109.0,1910.0,1804.0,258.0,13.183444047010731
1449331358,1474100561,EVT-0003,796.0,871.0,843.0,738.0,180.0,22.613065326633166
1761262934,1632734848,EVT-0003,1405.0,1710.0,1360.0,1504.0,161.0,11.459074733096084
1782077311,1501015600,EVT-0003,893.0,869.0,895.0,795.0,76.0,8.51063829787234
1867204764,1349686455,EVT-0003,1642.0,2230.0,1617.0,1704.0,501.0,30.5115712545676
1880717263,1058647219,EVT-0003,1779.0,2195.0,1758.0,2043.0,131.0,7.363687464867903
1964572899,1134509243,EVT-0003,804.0,831.0,797.0,1097.0,-273.0,-33.95522388059701
1011940271,1708639657,EVT-0004,1149.0,1282.0,1165.0,1059.0,239.0,20.800696257615318
1076376403,1025978341,EVT-0004,2598.0,3383.0,2362.0,2943.0,204.0,7.852193995381063
1107038659,1758794279,EVT-0004,2101.0,2845.0,2087.0,2592.0,239.0,11.375535459305093
1324722952,1333043895,EVT-0004,1296.0,1546.0,1323.0,1242.0,331.0,25.540123456790127
1330156328,1598998692,EVT-0004,1125.0,1422.0,1154.0,1065.0,386.0,34.31111111111111
1364458855,1541422121,EVT-0004,1542.0,1893.0,1496.0,1474.0,373.0,24.189364461738002
1423753536,1677860136,EVT-0004,1691.0,2071.0,1699.0,1828.0,251.0,14.843287995269073
1497642888,1995404856,EVT-0004,1234.0,1234.0,1263.0,1389.0,-126.0,-10.21069692058347
1645233598,1174145494,EVT-0004,1896.0,2702.0,1886.0,2034.0,658.0,34.70464135021097
1704331150,1702446943,EVT-0004,1790.0,2314.0,1793.0,1629.0,688.0,38.435754189944134
1746046261,1297391371,EVT-0004,945.0,1298.0,978.0,886.0,445.0,47.08994708994709
1749652321,1081498101,EVT-0004,689.0,667.0,732.0,568.0,142.0,20.609579100145137
1803502636,1657655308,EVT-0004,1201.0,1583.0,1076.0,899.0,559.0,46.54454621149042
1880426881,1453128708,EVT-0004,1823.0,2440.0,1775.0,2097.0,295.0,16.182117388919366
1964945871,1249657408,EVT-0004,1542.0,2085.0,1458.0,1746.0,255.0,16.536964980544745
1044379984,1765233105,EVT-0005,762.0,987.0,769.0,859.0,135.0,17.716535433070867
1094274762,1905395731,EVT-0005,579.0,738.0,553.0,524.0,188.0,32.469775474956826
1145899849,1806707737,EVT-0005,525.0,679.0,551.0,605.0,100.0,19.047619047619047
1194203331,1647196991,EVT-0005,1653.0,1986.0,1657.0,2408.0,-418.0,-25.287356321839084
1251567115,1268222167,EVT-0005,816.0,1023.0,809.0,870.0,146.0,17.892156862745097
1376656900,1732000645,EVT-0005,712.0,903.0,694.0,771.0,114.0,16.01123595505618
1413519731,1783823739,EVT-0005,1343.0,1654.0,1342.0,1932.0,-279.0,-20.774385703648548
1425340662,1595301304,EVT-0005,694.0,981.0,699.0,988.0,-2.0,-0.2881844380403458
1475115246,1282914906,EVT-0005,708.0,921.0,672.0,688.0,197.0,27.82485875706215
1567742360,1873780039,EVT-0005,1224.0,1731.0,1250.0,1584.0,173.0,14.133986928104575
1639269087,1084471394,EVT-0005,1582.0,2355.0,1557.0,1707.0,623.0,39.38053097345133
1676855970,1644815767,EVT-0005,1142.0,1528.0,1140.0,1702.0,-176.0,-15.411558669001751
1683943777,1138208594,EVT-0005,1287.0,1695.0,1284.0,1225.0,467.0,36.28593628593629
1719186219,1088938448,EVT-0005,687.0,834.0,655.0,734.0,68.0,9.8981077147016
1738903891,1061035188,EVT-0005,843.0,1294.0,816.0,710.0,557.0,66.073546856465
1828766265,1877986913,EVT-0005,320.0,370.0,435.0,402.0,83.0,25.937500000000004
1880426881,1657025858,EVT-0005,826.0,1038.0,838.0,908.0,142.0,17.191283292978206
1989798412,1166368237,EVT-0005,1181.0,1759.0,1128.0,1354.0,352.0,29.805249788314985
1326516303,1852326267,EVT-0006,1131.0,1659.0,1126.0,1086.0,568.0,50.221043324491596
1362648127,1828803407,EVT-0006,1089.0,1261.0,1040.0,1041.0,171.0,15.702479338842975
1785764022,1580871600,EVT-0006,776.0,899.0,766.0,833.0,56.0,7.216494845360824
1811081532,1789149345,EVT-0006,929.0,1030.0,945.0,833.0,213.0,22.92787944025834
1120080837,1746587884,EVT-0007,1076.0,1537.0,1120.0,1149.0,432.0,40.14869888475837
1265952337,1350739367,EVT-0007,2210.0,2673.0,1994.0,2167.0,290.0,13.122171945701359
1299418347,1848800052,EVT-0007,1717.0,2132.0,1719.0,1893.0,241.0,14.03610949330227
1332369119,1451721462,EVT-0007,1395.0,1776.0,1423.0,1463.0,341.0,24.444444444444443
1444774099,1614978876,EVT-0007,928.0,1001.0,905.0,850.0,128.0,13.793103448275861
1460081361,1132120993,EVT-0007,817.0,1173.0,780.0,786.0,350.0,42.83965728274174
1492077734,1880265578,EVT-0007,2296.0,3464.0,2222.0,2179.0,1211.0,52.743902439024396
1610177150,1722898792,EVT-0007,1708.0,2430.0,1711.0,2001.0,432.0,25.292740046838407
1672904236,1440538092,EVT-0007,1226.0,1579.0,1195.0,1267.0,281.0,22.920065252854812
1710163217,1368009035,EVT-0007,1461.0,1673.0,1443.0,1767.0,-112.0,-7.665982203969883
1714292012,1836894604,EVT-0007,1263.0,1595.0,1302.0,1617.0,17.0,1.3460015835312746
1714986282,1361620622,EVT-0007,1004.0,1295.0,995.0,967.0,319.0,31.772908366533866
1724092733,1042224778,EVT-0007,1685.0,2569.0,1668.0,2165.0,387.0,22.967359050445104
1814938340,1107378550,EVT-0007,1350.0,1669.0,1430.0,1567.0,182.0,13.481481481481481
1133616429,1154629764,EVT-0008,1035.0,1339.0,1013.0,908.0,409.0,39.51690821256039
1228081653,1937449878,EVT-0008,495.0,605.0,533.0,485.0,158.0,31.91919191919192
1327009084,1925142923,EVT-0008,1247.0,1481.0,1234.0,1282.0,186.0,14.91579791499599
1592062677,1413495239,EVT-0008,1971.0,2278.0,1727.0,2209.0,-175.0,-8.878741755454083
1636376422,1103232447,EVT-0008,1251.0,1483.0,1204.0,1257.0,179.0,14.308553157474021
1674345776,1844748057,EVT-0008,1362.0,1584.0,1363.0,1402.0,183.0,13.43612334801762
1719574174,1655374878,EVT-0008,694.0,864.0,547.0,543.0,174.0,25.072046109510087
1788421810,1309371148,EVT-0008,1266.0,1393.0,1259.0,1337.0,49.0,3.8704581358609795
1022312734,1275443434,EVT-0009,244.0,308.0,283.0,274.0,73.0,29.918032786885245
1048976678,1501344612,EVT-0009,506.0,828.0,505.0,515.0,312.0,61.6600790513834
1050506165,1250017203,EVT-0009,339.0,400.0,332.0,375.0,18.0,5.3097345132743365
1065870788,1769352273,EVT-0009,819.0,1285.0,837.0,912.0,391.0,47.74114774114774
1081051991,1870532862,EVT-0009,450.0,458.0,443.0,387.0,64.0,14.222222222222221
1098995024,1742974847,EVT-0009,536.0,818.0,519.0,533.0,268.0,50.0
1101185407,1356982086,EVT-0009,1115.0,1892.0,1092.0,1156.0,713.0,63.946188340807176
1133130363,1300654963,EVT-0009,1468.0,2507.0,1475.0,1737.0,777.0,52.929155313351494
1189244753,1635476009,EVT-0009,1291.0,1604.0,1288.0,1608.0,-7.0,-0.5422153369481022
1263807582,1689916181,EVT-0009,1401.0,2063.0,1280.0,1720.0,222.0,15.845824411134904
1280087226,1124726435,EVT-0009,2934.0,4882.0,2702.0,3362.0,1288.0,43.89911383776414
1296552940,1762971749,EVT-0009,453.0,685.0,436.0,494.0,174.0,38.41059602649007
1332369119,1494868502,EVT-0009,340.0,418.0,349.0,410.0,17.0,5.0
1413519731,1783823739,EVT-0009,1404.0,1753.0,1362.0,2077.0,-366.0,-26.06837606837607
1456299035,1423152481,EVT-0009,1556.0,2108.0,1591.0,2183.0,-40.0,-2.570694087403599
1481247389,1084919582,EVT-0009,1884.0,2604.0,1850.0,2165.0,405.0,21.496815286624205
1484724632,1747032997,EVT-0009,821.0,1002.0,823.0,1114.0,-110.0,-13.398294762484774
1547244776,1655727265,EVT-0009,430.0,573.0,442.0,576.0,9.0,2.0930232558139537
1552813903,1665478461,EVT-0009,657.0,1056.0,705.0,990.0,114.0,17.35159817351598
1567742360,1873780039,EVT-0009,1267.0,1789.0,1257.0,1644.0,135.0,10.655090765588003
1592123891,1124890801,EVT-0009,471.0,789.0,394.0,509.0,203.0,43.09978768577495
1595301304,1352216182,EVT-0009,763.0,1023.0,675.0,954.0,-19.0,-2.490170380078637
1639269087,1084471394,EVT-0009,1520.0,2315.0,1534.0,1750.0,579.0,38.09210526315789
1644815767,1138281740,EVT-0009,1152.0,1798.0,1113.0,1549.0,210.0,18.229166666666664
1674102136,1134089733,EVT-0009,625.0,638.0,755.0,658.0,110.0,17.599999999999998
1725724532,1018018261,EVT-0009,1209.0,1645.0,1183.0,1574.0,45.0,3.722084367245657
1740047711,1838439200,EVT-0009,986.0,1302.0,984.0,1331.0,-31.0,-3.1440162271805274
1862986803,1488515010,EVT-0009,1537.0,2059.0,1339.0,1744.0,117.0,7.6122316200390365
1896554999,1657035808,EVT-0009,1184.0,1664.0,1231.0,1388.0,323.0,27.280405405405407
1924355757,1412773438,EVT-0009,1339.0,2126.0,1341.0,1776.0,352.0,26.288274831964152
1132120993,1167711153,EVT-0010,675.0,711.0,664.0,684.0,16.0,2.3703703703703702
1189769080,1418997171,EVT-0010,1335.0,1562.0,1341.0,1643.0,-75.0,-5.617977528089887
1198262952,1536141264,EVT-0010,1116.0,1266.0,1094.0,1380.0,-136.0,-12.186379928315413
1202669523,1286477181,EVT-0010,1587.0,1997.0,1616.0,1972.0,54.0,3.402646502835539
1299418347,1350739367,EVT-0010,570.0,602.0,552.0,519.0,65.0,11.403508771929824
1423152481,1621199177,EVT-0010,1689.0,2273.0,1668.0,1715.0,537.0,31.793960923623445
1478412079,1762664088,EVT-0010,998.0,1104.0,1003.0,1023.0,86.0,8.617234468937877
1552813903,1747032997,EVT-0010,1513.0,2292.0,1507.0,1893.0,393.0,25.974884335756776
1594466975,1028050239,EVT-0010,637.0,779.0,624.0,562.0,204.0,32.025117739403456
1710163217,1133042691,EVT-0010,1048.0,1285.0,1050.0,1062.0,225.0,21.469465648854964
1714986282,1185877283,EVT-0010,1005.0,1091.0,979.0,1094.0,-29.0,-2.8855721393034823
1768831921,1199976907,EVT-0010,527.0,614.0,516.0,573.0,30.0,5.692599620493358
1812815243,1529045985,EVT-0010,979.0,1545.0,967.0,968.0,565.0,57.711950970377934
1828803407,1580871600,EVT-0010,418.0,418.0,466.0,492.0,-26.0,-6.220095693779904
1969108517,1169238601,EVT-0010,1302.0,1439.0,1280.0,1347.0,70.0,5.376344086021505
1107378550,1169149543,EVT-0011,403.0,463.0,438.0,397.0,101.0,25.06203473945409
1279507085,1213108081,EVT-0011,900.0,1177.0,738.0,761.0,254.0,28.22222222222222
1362560363,1950588461,EVT-0011,1126.0,1360.0,1090.0,1093.0,231.0,20.515097690941385
1368009035,1624547729,EVT-0011,868.0,1051.0,880.0,973.0,90.0,10.368663594470046
1433980129,1417682113,EVT-0011,297.0,355.0,310.0,266.0,102.0,34.34343434343434
1435949049,1590337907,EVT-0011,1416.0,2012.0,1280.0,1517.0,359.0,25.353107344632768
1475115246,1743431961,EVT-0011,719.0,1035.0,666.0,601.0,381.0,52.99026425591099
1552813903,1747032997,EVT-0011,1513.0,2292.0,1507.0,1893.0,393.0,25.974884335756776
1595774286,1390939977,EVT-0011,1197.0,1384.0,1286.0,1488.0,-15.0,-1.2531328320802004
1616418756,1635476009,EVT-0011,1076.0,1235.0,1105.0,1488.0,-224.0,-20.817843866171003
1670701188,1451721462,EVT-0011,1298.0,1675.0,1137.0,1306.0,208.0,16.024653312788907
1672904236,1167711153,EVT-0011,702.0,782.0,664.0,684.0,60.0,8.547008547008547
1683943777,1577953643,EVT-0011,699.0,918.0,753.0,761.0,211.0,30.185979971387695
1714986282,1185877283,EVT-0011,1005.0,1091.0,979.0,1094.0,-29.0,-2.8855721393034823
1724092733,1056679651,EVT-0011,1159.0,1468.0,1105.0,1379.0,35.0,3.019844693701467
1725623817,1289174306,EVT-0011,1137.0,1563.0,1137.0,1136.0,427.0,37.55496921723835
1745601371,1847562299,EVT-0011,352.0,386.0,345.0,312.0,67.0,19.03409090909091
1746046261,1174785596,EVT-0011,1041.0,1078.0,1043.0,1027.0,53.0,5.091258405379443
1768831921,1199976907,EVT-0011,527.0,614.0,516.0,573.0,30.0,5.692599620493358
1856406925,1746587884,EVT-0011,810.0,1046.0,825.0,844.0,217.0,26.79012345679012
1939785840,1172835138,EVT-0011,1720.0,2109.0,1740.0,2145.0,-16.0,-0.9302325581395349
1964945871,1730655531,EVT-0011,1096.0,1287.0,1028.0,1029.0,190.0,17.335766423357665
1074076039,1494868502,EVT-0012,1890.0,2471.0,1885.0,1851.0,615.0,32.53968253968254
1123148250,1760628762,EVT-0012,1159.0,1403.0,1088.0,1201.0,131.0,11.302847282139776
1265952337,1350739367,EVT-0012,2206.0,2645.0,1994.0,2246.0,187.0,8.476881233000906
1460081361,1897723296,EVT-0012,869.0,1202.0,690.0,682.0,341.0,39.24050632911392
1551962891,1789632894,EVT-0012,486.0,522.0,519.0,565.0,-10.0,-2.05761316872428
1648553570,1750236147,EVT-0012,1298.0,2000.0,1296.0,1649.0,349.0,26.887519260400616
1655321622,1042224778,EVT-0012,1663.0,2106.0,1638.0,2234.0,-153.0,-9.20024052916416
1683943777,1009179924,EVT-0012,1792.0,2088.0,1731.0,1945.0,82.0,4.575892857142857
1722038985,1850313960,EVT-0012,1096.0,1440.0,1121.0,1047.0,418.0,38.13868613138686
1836894604,1451721462,EVT-0012,1383.0,1649.0,1433.0,1507.0,192.0,13.882863340563992
1169614082,1381937048,EVT-0013,1163.0,1211.0,1156.0,1357.0,-153.0,-13.155631986242478
1191545544,1848624494,EVT-0013,1671.0,2144.0,1691.0,2021.0,143.0,8.557749850388989
1268222167,1849328657,EVT-0013,1511.0,1905.0,1528.0,1544.0,378.0,25.01654533421575
1271768685,1488515010,EVT-0013,1564.0,2382.0,1587.0,1701.0,704.0,45.012787723785166
1300654963,1473494189,EVT-0013,997.0,1430.0,972.0,983.0,422.0,42.326980942828484
1311764207,1297280590,EVT-0013,1773.0,2453.0,1698.0,2400.0,-22.0,-1.2408347433728144
1385532449,1815807585,EVT-0013,2403.0,3349.0,2464.0,3548.0,-138.0,-5.742821473158552
1418997171,1714021262,EVT-0013,2465.0,3220.0,2456.0,2707.0,504.0,20.446247464503042
1425340662,1812123887,EVT-0013,2018.0,2530.0,2025.0,2499.0,38.0,1.8830525272547076
1436505063,1548652282,EVT-0013,2236.0,2857.0,2270.0,2659.0,232.0,10.37567084078712
1456299035,1364720148,EVT-0013,1311.0,1463.0,1323.0,1792.0,-317.0,-24.18001525553013
1481247389,1080672524,EVT-0013,2036.0,2109.0,2006.0,2546.0,-467.0,-22.93713163064833
1567742360,1036327983,EVT-0013,791.0,988.0,813.0,912.0,98.0,12.389380530973451
1610820601,1135650855,EVT-0013,1551.0,1942.0,1605.0,1702.0,294.0,18.95551257253385
1639269087,1747032997,EVT-0013,1109.0,1444.0,1099.0,1642.0,-208.0,-18.755635707844906
1689916181,1665478461,EVT-0013,2198.0,3053.0,2292.0,2878.0,269.0,12.238398544131028
1707435529,1808826295,EVT-0013,1848.0,2621.0,1843.0,2855.0,-239.0,-12.932900432900432
1803233885,1512866082,EVT-0013,1419.0,2055.0,1417.0,1655.0,398.0,28.047921071176884
1123148250,1631526641,EVT-0014,1219.0,1419.0,1228.0,1325.0,103.0,8.44954881050041
1138208594,1120914548,EVT-0014,1631.0,2230.0,1635.0,1914.0,320.0,19.619865113427345
1167711153,1015191335,EVT-0014,1254.0,1712.0,1232.0,1251.0,439.0,35.00797448165869
1169238601,1656483868,EVT-0014,1418.0,1777.0,1388.0,1336.0,411.0,28.984485190409025
1265952337,1541379537,EVT-0014,2368.0,2791.0,2490.0,2772.0,141.0,5.954391891891892
1299418347,1848800052,EVT-0014,1811.0,2307.0,1753.0,1986.0,263.0,14.522363335173939
1376656900,1234567687,EVT-0014,1443.0,1820.0,1481.0,1484.0,374.0,25.918225918225918
1551962891,1057623450,EVT-0014,513.0,544.0,504.0,526.0,9.0,1.7543859649122806
1599978586,1131525051,EVT-0014,1625.0,2140.0,1625.0,1639.0,501.0,30.830769230769228
1722038985,1371759725,EVT-0014,1137.0,1599.0,1127.0,1085.0,504.0,44.327176781002635
1722898792,1923786978,EVT-0014,1705.0,2242.0,1664.0,1902.0,299.0,17.5366568914956
1897723296,1464805419,EVT-0014,659.0,754.0,531.0,466.0,160.0,24.279210925644918
1934829601,1409960642,EVT-0014,1681.0,2368.0,1477.0,1538.0,626.0,37.23973825104105
1084919582,1363342464,EVT-0015,2047.0,2620.0,2266.0,2896.0,-57.0,-2.784562774792379
1124890801,1316743925,EVT-0015,3058.0,3470.0,2967.0,4193.0,-814.0,-26.618705035971225
1133130363,1058325303,EVT-0015,1784.0,2306.0,1696.0,1764.0,454.0,25.448430493273545
1166368237,1689059347,EVT-0015,1246.0,1773.0,1247.0,1522.0,252.0,20.224719101123593
1169614082,1381937048,EVT-0015,1136.0,1153.0,1184.0,1360.0,-159.0,-13.996478873239438
1170846871,1892083019,EVT-0015,1841.0,2671.0,1855.0,2222.0,463.0,25.14937533948941
1200480071,1762971749,EVT-0015,1317.0,1879.0,1417.0,1508.0,471.0,35.7630979498861
1241711534,1295857761,EVT-0015,881.0,993.0,884.0,819.0,177.0,20.090805902383654
1335670091,1849328657,EVT-0015,1480.0,1521.0,1489.0,1622.0,-92.0,-6.216216216216217
1385532449,1815807585,EVT-0015,2557.0,3534.0,2560.0,3669.0,-132.0,-5.162299569808369
1397955463,1080672524,EVT-0015,2133.0,3266.0,2097.0,2637.0,593.0,27.80121894045945
1413519731,1812123887,EVT-0015,2096.0,3061.0,2081.0,2614.0,432.0,20.610687022900763
1423152481,1838439200,EVT-0015,2505.0,3108.0,2723.0,3449.0,-123.0,-4.910179640718563
1425340662,1769352273,EVT-0015,2105.0,2547.0,2056.0,1965.0,533.0,25.320665083135392
1456299035,1174238463,EVT-0015,1336.0,1432.0,1339.0,1480.0,-45.0,-3.3682634730538923
1489598965,1180932224,EVT-0015,2494.0,3072.0,2376.0,3473.0,-519.0,-20.809943865276665
1523681389,1275443434,EVT-0015,1335.0,1776.0,1332.0,1343.0,430.0,32.20973782771536
1526669415,1769234364,EVT-0015,1297.0,1699.0,1320.0,1556.0,166.0,12.798766383962992
1567742360,1534502129,EVT-0015,843.0,990.0,845.0,861.0,131.0,15.539739027283511
1613561947,1181854898,EVT-0015,1678.0,2623.0,1731.0,2445.0,231.0,13.766388557806913
1639269087,1102089657,EVT-0015,1146.0,1497.0,1050.0,1060.0,341.0,29.75567190226876
1644815767,1159833825,EVT-0015,2108.0,2331.0,2209.0,2617.0,-185.0,-8.776091081593927
1747032997,1099946885,EVT-0015,1126.0,1725.0,1130.0,1173.0,556.0,49.37833037300178
1747637738,1429255973,EVT-0015,698.0,817.0,625.0,671.0,73.0,10.458452722063036
1808826295,1732527431,EVT-0015,1922.0,2910.0,1762.0,2550.0,200.0,10.40582726326743
1848624494,1297280590,EVT-0015,1686.0,2048.0,1759.0,2531.0,-410.0,-24.31791221826809
1922670785,1997693654,EVT-0015,1653.0,2431.0,1640.0,1647.0,771.0,46.64246823956443
1927430854,1635581279,EVT-0015,3094.0,3742.0,3052.0,4127.0,-427.0,-13.800904977375566
1955620046,1523498065,EVT-0015,1663.0,2760.0,1575.0,1968.0,704.0,42.3331328923632
1018018261,1665478461,EVT-0016,2157.0,2985.0,2192.0,2959.0,61.0,2.8280018544274457
1084471394,1546151204,EVT-0016,1463.0,1681.0,1467.0,1994.0,-309.0,-21.120984278879014
1094274762,1479078465,EVT-0016,1203.0,1148.0,1090.0,913.0,122.0,10.141313383208644
1145899849,1721479586,EVT-0016,2065.0,2177.0,1934.0,2632.0,-586.0,-28.377723970944306
1180932224,1363342464,EVT-0016,2376.0,3473.0,2266.0,2896.0,467.0,19.654882154882156
1189769080,1251202242,EVT-0016,1910.0,2243.0,1901.0,2007.0,227.0,11.884816753926701
1191545544,1297280590,EVT-0016,1750.0,2094.0,1759.0,2531.0,-428.0,-24.45714285714286
1216575070,1548652282,EVT-0016,2396.0,2951.0,2305.0,2764.0,96.0,4.006677796327212
1271463741,1939052563,EVT-0016,894.0,871.0,928.0,903.0,2.0,0.22371364653243847
1335670091,1849328657,EVT-0016,1480.0,1521.0,1489.0,1622.0,-92.0,-6.216216216216217
1423152481,1489598965,EVT-0016,2505.0,3108.0,2494.0,3072.0,25.0,0.998003992015968
1456299035,1174238463,EVT-0016,1336.0,1432.0,1339.0,1480.0,-45.0,-3.3682634730538923
1523498065,1997693654,EVT-0016,1575.0,1968.0,1640.0,1647.0,386.0,24.50793650793651
1557944620,1812123887,EVT-0016,2205.0,3141.0,2081.0,2614.0,403.0,18.276643990929706
1567742360,1534502129,EVT-0016,843.0,990.0,845.0,861.0,131.0,15.539739027283511
1644815767,1159833825,EVT-0016,2108.0,2331.0,2209.0,2617.0,-185.0,-8.776091081593927
1686880901,1138281740,EVT-0016,1236.0,1527.0,1223.0,1575.0,-61.0,-4.935275080906148
1752727945,1233281843,EVT-0016,1046.0,1109.0,1059.0,964.0,158.0,15.105162523900573
1815807585,1838439200,EVT-0016,2560.0,3669.0,2723.0,3449.0,383.0,14.960937499999998
1824172013,1848624494,EVT-0016,1710.0,1974.0,1686.0,2048.0,-98.0,-5.730994152046784
1844747141,1223523766,EVT-0016,1257.0,1930.0,1299.0,1357.0,615.0,48.92601431980907
1009179924,1069143851,EVT-0017,981.0,1541.0,984.0,1028.0,516.0,52.59938837920489
1048976678,1200096471,EVT-0017,545.0,906.0,548.0,648.0,261.0,47.88990825688074
1107038659,1400951004,EVT-0017,754.0,1019.0,722.0,798.0,189.0,25.066312997347477
1117854327,1703230064,EVT-0017,261.0,355.0,267.0,253.0,108.0,41.37931034482759
1138281740,1937514325,EVT-0017,1060.0,1601.0,1067.0,1379.0,229.0,21.60377358490566
1198262952,1417682113,EVT-0017,474.0,550.0,480.0,395.0,161.0,33.9662447257384
1251567115,1529045985,EVT-0017,867.0,1130.0,872.0,962.0,173.0,19.953863898500575
1271463741,1223523766,EVT-0017,662.0,721.0,670.0,701.0,28.0,4.229607250755287
1299418347,1848800052,EVT-0017,789.0,911.0,807.0,1055.0,-126.0,-15.96958174904943
1341556789,1361620622,EVT-0017,1382.0,1956.0,1334.0,1354.0,554.0,40.08683068017366
1364458855,1508064668,EVT-0017,645.0,789.0,651.0,657.0,138.0,21.3953488372093
1375349903,1249126917,EVT-0017,1066.0,1427.0,1036.0,1378.0,19.0,1.7823639774859286
1386514024,1383406257,EVT-0017,529.0,660.0,523.0,561.0,93.0,17.580340264650285
1409867656,1980975555,EVT-0017,388.0,477.0,400.0,452.0,37.0,9.536082474226804
1435662964,1875708707,EVT-0017,396.0,621.0,406.0,340.0,291.0,73.48484848484848
1443520683,1057623450,EVT-0017,677.0,896.0,686.0,673.0,232.0,34.26883308714919
1478412079,1279255164,EVT-0017,825.0,948.0,852.0,952.0,23.0,2.7878787878787876
1486849361,1306006622,EVT-0017,512.0,536.0,509.0,562.0,-29.0,-5.6640625
1492077734,1721743411,EVT-0017,893.0,1183.0,940.0,934.0,296.0,33.14669652855543
1520551320,1524065749,EVT-0017,580.0,761.0,576.0,628.0,129.0,22.24137931034483
1567993435,1914644640,EVT-0017,608.0,782.0,602.0,664.0,112.0,18.421052631578945
1598661571,1352702876,EVT-0017,466.0,670.0,465.0,583.0,86.0,18.4549356223176
1631526641,1830884742,EVT-0017,1117.0,1403.0,1197.0,1244.0,239.0,21.396598030438675
1648626962,1976707814,EVT-0017,367.0,416.0,338.0,321.0,66.0,17.983651226158038
1655321622,1779918477,EVT-0017,501.0,611.0,482.0,520.0,72.0,14.37125748502994
1657725655,1120914548,EVT-0017,704.0,900.0,715.0,913.0,-2.0,-0.2840909090909091
1686880901,1643297637,EVT-0017,451.0,488.0,441.0,468.0,10.0,2.2172949002217295
1707435529,1080672524,EVT-0017,638.0,831.0,632.0,738.0,87.0,13.636363636363635
1719186219,1088938448,EVT-0017,717.0,880.0,654.0,699.0,118.0,16.457461645746164
1724092733,1624547729,EVT-0017,314.0,443.0,252.0,274.0,107.0,34.07643312101911
1732914373,1300832031,EVT-0017,988.0,1127.0,951.0,1262.0,-172.0,-17.408906882591094
