treatment_hcp_id,control_hcp_id,event_id,pre_treatment_rx,post_treatment_rx,pre_control_rx,post_control_rx,incremental_lift,incremental_lift_pct
1243754490,1410468163,EVT-0021,785.0,1107.0,737.0,635.0,424.0,54.01273885350319
1341556789,1361620622,EVT-0021,1382.0,1956.0,1334.0,1354.0,554.0,40.08683068017366
1523987174,1971035963,EVT-0021,549.0,607.0,506.0,599.0,-35.0,-6.375227686703097
1536278926,1101142523,EVT-0021,701.0,789.0,703.0,734.0,57.0,8.131241084165477
1596580633,1905395731,EVT-0021,554.0,720.0,523.0,518.0,171.0,30.866425992779785
1670560261,1190842652,EVT-0021,873.0,1153.0,885.0,1094.0,71.0,8.132875143184421
1058647219,1697855363,EVT-0022,1164.0,1345.0,1223.0,1441.0,-37.0,-3.178694158075601
1107038659,1449048093,EVT-0022,875.0,1130.0,896.0,800.0,351.0,40.114285714285714
1198262952,1536141264,EVT-0022,1089.0,1300.0,1079.0,1410.0,-120.0,-11.019283746556475
1309371148,1769764832,EVT-0022,1104.0,1334.0,1056.0,1090.0,196.0,17.753623188405797
1334793308,1410468163,EVT-0022,596.0,656.0,590.0,552.0,98.0,16.44295302013423
1455101661,1890077344,EVT-0022,1393.0,1726.0,1500.0,1508.0,325.0,23.33094041636755
1467704312,1914644640,EVT-0022,1552.0,2182.0,1425.0,1351.0,704.0,45.36082474226804
1536278926,1657035808,EVT-0022,625.0,723.0,649.0,623.0,124.0,19.84
1548035017,1980975555,EVT-0022,805.0,922.0,726.0,885.0,-42.0,-5.217391304347826
1707435529,1389159553,EVT-0022,839.0,982.0,894.0,1190.0,-153.0,-18.235995232419548
1779411515,1225504491,EVT-0022,517.0,719.0,470.0,445.0,227.0,43.907156673114116
1927430854,1080672524,EVT-0022,1497.0,2296.0,1550.0,1790.0,559.0,37.34134936539746
1964945871,1758794279,EVT-0022,1158.0,1318.0,1216.0,1549.0,-173.0,-14.939550949913643
1506746308,1335601583,EVT-0023,894.0,985.0,817.0,690.0,218.0,24.384787472035793
1666389063,1225504491,EVT-0023,683.0,734.0,735.0,771.0,15.0,2.1961932650073206
1713444978,1551107307,EVT-0023,1626.0,1996.0,1722.0,2197.0,-105.0,-6.4575645756457565
1827318308,1005067453,EVT-0023,1153.0,1473.0,1094.0,1122.0,292.0,25.32523850823938
1836314447,1100495849,EVT-0023,2205.0,2735.0,2086.0,2528.0,88.0,3.9909297052154193
1964945871,1677860136,EVT-0023,1666.0,2286.0,1647.0,1920.0,347.0,20.82833133253301
1137408567,1657025858,EVT-0024,2485.0,3190.0,2469.0,2846.0,328.0,13.199195171026156
1330156328,1999506508,EVT-0024,1195.0,1409.0,1205.0,1448.0,-29.0,-2.426778242677824
1645233598,1730655531,EVT-0024,2153.0,2855.0,2109.0,2480.0,331.0,15.373896888063168
1704331150,1432188427,EVT-0024,1883.0,2295.0,1841.0,2016.0,237.0,12.586298459904407
1836314447,1100495849,EVT-0024,2205.0,2735.0,2086.0,2528.0,88.0,3.9909297052154193
1002145427,1877046932,EVT-0025,2506.0,3689.0,2395.0,2833.0,745.0,29.728651237031123
1018018261,1665478461,EVT-0025,2272.0,3116.0,2293.0,3017.0,120.0,5.28169014084507
1065870788,1352216182,EVT-0025,1807.0,2211.0,1960.0,2335.0,29.0,1.6048699501936912
1166368237,1590869917,EVT-0025,1326.0,1796.0,1252.0,1952.0,-230.0,-17.345399698340874
1251567115,1540759788,EVT-0025,1356.0,1508.0,1310.0,1250.0,212.0,15.634218289085547
1279684447,1184426066,EVT-0025,934.0,1009.0,858.0,758.0,175.0,18.73661670235546
1284061300,1266945785,EVT-0025,2488.0,3466.0,2725.0,4200.0,-497.0,-19.975884244372992
1316743925,1209566128,EVT-0025,2975.0,4423.0,2978.0,3630.0,796.0,26.7563025210084
1456299035,1615059528,EVT-0025,1386.0,1506.0,1435.0,1894.0,-339.0,-24.458874458874458
1523681389,1275443434,EVT-0025,1408.0,1787.0,1276.0,1340.0,315.0,22.37215909090909
1685524518,1773180629,EVT-0025,671.0,723.0,702.0,850.0,-96.0,-14.307004470938898
1815807585,1838439200,EVT-0025,2720.0,3713.0,2755.0,3307.0,441.0,16.21323529411765
1955620046,1732527431,EVT-0025,1864.0,2836.0,1736.0,2566.0,142.0,7.618025751072961
1094274762,1643297637,EVT-0026,1230.0,1191.0,1343.0,1443.0,-139.0,-11.300813008130081
1133130363,1058325303,EVT-0026,1791.0,2372.0,1702.0,1723.0,560.0,31.267448352875487
1264333323,1209566128,EVT-0026,3001.0,4135.0,2978.0,3630.0,482.0,16.061312895701434
1279684447,1184426066,EVT-0026,934.0,1009.0,858.0,758.0,175.0,18.73661670235546
1355374483,1434523506,EVT-0026,1846.0,2196.0,1747.0,1717.0,380.0,20.585048754062836
1377426493,1296624285,EVT-0026,1342.0,1630.0,1417.0,1350.0,355.0,26.453055141579735
1526669415,1908168895,EVT-0026,1325.0,1744.0,1258.0,1396.0,281.0,21.20754716981132
1567742360,1939052563,EVT-0026,868.0,953.0,898.0,902.0,81.0,9.331797235023041
1615059528,1174238463,EVT-0026,1435.0,1894.0,1335.0,1469.0,325.0,22.64808362369338
1644815767,1937514325,EVT-0026,2193.0,2433.0,1980.0,2735.0,-515.0,-23.483812129502965
1747032997,1762971749,EVT-0026,1252.0,1787.0,1370.0,1500.0,405.0,32.3482428115016
1815807585,1838439200,EVT-0026,2720.0,3713.0,2755.0,3307.0,441.0,16.21323529411765
1228081653,1765149178,EVT-0027,542.0,537.0,570.0,589.0,-24.0,-4.428044280442804
1636376422,1925142923,EVT-0027,1223.0,1529.0,1159.0,1351.0,114.0,9.321340964840557
1788421810,1879821175,EVT-0027,1301.0,1479.0,1351.0,1582.0,-53.0,-4.073789392774789
1921646299,1081031506,EVT-0027,2265.0,3530.0,2129.0,2351.0,1043.0,46.04856512141281
1204261733,1095874958,EVT-0028,1453.0,1442.0,1319.0,1491.0,-183.0,-12.59463179628355
1204787067,1527981900,EVT-0028,997.0,1086.0,994.0,1065.0,18.0,1.8054162487462388
1467704312,1980975555,EVT-0028,1093.0,1314.0,1184.0,1631.0,-226.0,-20.67703568161025
1636376422,1925142923,EVT-0028,1223.0,1529.0,1159.0,1351.0,114.0,9.321340964840557
1824149854,1334266743,EVT-0028,1367.0,1667.0,1434.0,1788.0,-54.0,-3.9502560351133873
