treatment_hcp_id,control_hcp_id,method,event_id,event_date,target_ndc_category,specialty,region,pre_period_rx_baseline,control_pre_period_rx_baseline,is_matched,match_rank
1352578078,1113023042,random,EVT-0003,2023-07-10,PULM_ICS_LABA_INH,pulmonology,Southeast,326.1666666666667,146.16666666666666,True,1
1449331358,1916437647,random,EVT-0003,2023-07-10,PULM_ICS_LABA_INH,pulmonology,Midwest,132.66666666666666,164.66666666666666,True,1
1555906795,1536141264,random,EVT-0003,2023-07-10,PULM_ICS_LABA_INH,pulmonology,Midwest,375.6666666666667,332.5,True,1
1648626962,1041494554,random,EVT-0003,2023-07-10,PULM_ICS_LABA_INH,pulmonology,Southwest,299.6666666666667,79.66666666666667,True,1
1761262934,1389574017,random,EVT-0003,2023-07-10,PULM_ICS_LABA_INH,pulmonology,Northeast,234.16666666666666,232.66666666666666,True,1
1782077311,1293528836,random,EVT-0003,2023-07-10,PULM_ICS_LABA_INH,pulmonology,Southeast,148.83333333333334,318.3333333333333,True,1
1867204764,1895795452,random,EVT-0003,2023-07-10,PULM_ICS_LABA_INH,pulmonology,Southeast,273.6666666666667,111.16666666666667,True,1
1880717263,1967802350,random,EVT-0003,2023-07-10,PULM_ICS_LABA_INH,pulmonology,Northeast,296.5,158.66666666666666,True,1
1964572899,1238983617,random,EVT-0003,2023-07-10,PULM_ICS_LABA_INH,pulmonology,Northeast,134.0,579.5,True,1
1011940271,1657025858,random,EVT-0004,2023-07-14,ENDO_BASAL_INSULIN,endocrinology,Northeast,191.5,384.5,True,1
1076376403,1556860702,random,EVT-0004,2023-07-14,ENDO_BASAL_INSULIN,endocrinology,Northeast,433.0,94.0,True,1
1107038659,1756884833,random,EVT-0004,2023-07-14,ENDO_BASAL_INSULIN,endocrinology,Northeast,350.1666666666667,181.0,True,1
1324722952,1455101661,random,EVT-0004,2023-07-14,ENDO_BASAL_INSULIN,endocrinology,Northeast,216.0,335.5,True,1
1330156328,1779411515,random,EVT-0004,2023-07-14,ENDO_BASAL_INSULIN,endocrinology,Southwest,187.5,301.5,True,1
1364458855,1740626134,random,EVT-0004,2023-07-14,ENDO_BASAL_INSULIN,endocrinology,Southeast,257.0,202.16666666666666,True,1
1423753536,1890077344,random,EVT-0004,2023-07-14,ENDO_BASAL_INSULIN,endocrinology,Northeast,281.8333333333333,296.5,True,1
1497642888,1234985764,random,EVT-0004,2023-07-14,ENDO_BASAL_INSULIN,endocrinology,Northeast,205.66666666666666,207.83333333333334,True,1
1645233598,1402934529,random,EVT-0004,2023-07-14,ENDO_BASAL_INSULIN,endocrinology,Northeast,316.0,95.33333333333333,True,1
1704331150,1508064668,random,EVT-0004,2023-07-14,ENDO_BASAL_INSULIN,endocrinology,West,298.3333333333333,172.0,True,1
1746046261,1995404856,random,EVT-0004,2023-07-14,ENDO_BASAL_INSULIN,endocrinology,Northeast,157.5,210.5,True,1
1749652321,1702497342,random,EVT-0004,2023-07-14,ENDO_BASAL_INSULIN,endocrinology,West,114.83333333333333,310.1666666666667,True,1
1803502636,1939526327,random,EVT-0004,2023-07-14,ENDO_BASAL_INSULIN,endocrinology,Northeast,200.16666666666666,139.5,True,1
1880426881,1507069536,random,EVT-0004,2023-07-14,ENDO_BASAL_INSULIN,endocrinology,Northeast,303.8333333333333,140.16666666666666,True,1
1964945871,1225504491,random,EVT-0004,2023-07-14,ENDO_BASAL_INSULIN,endocrinology,Northeast,257.0,129.16666666666666,True,1
1044379984,1769764832,random,EVT-0005,2023-07-17,METABOLIC_GLP1_INJ,neurology,Midwest,127.0,105.33333333333333,True,1
1058647219,1196400158,random,EVT-0005,2023-07-17,METABOLIC_GLP1_INJ,pulmonology,Northeast,182.66666666666666,106.16666666666667,True,1
1094274762,1663073843,random,EVT-0005,2023-07-17,METABOLIC_GLP1_INJ,primary care,West,96.5,90.0,True,1
1145899849,1795350721,random,EVT-0005,2023-07-17,METABOLIC_GLP1_INJ,primary care,West,87.5,149.5,True,1
1194203331,1534239003,random,EVT-0005,2023-07-17,METABOLIC_GLP1_INJ,rheumatology,Southeast,275.5,56.833333333333336,True,1
1251567115,1812123887,random,EVT-0005,2023-07-17,METABOLIC_GLP1_INJ,primary care,Midwest,136.0,92.83333333333333,True,1
1355374483,1892083019,random,EVT-0005,2023-07-17,METABOLIC_GLP1_INJ,primary care,West,319.5,185.66666666666666,True,1
1376656900,1084471394,random,EVT-0005,2023-07-17,METABOLIC_GLP1_INJ,cardiology,Southwest,118.66666666666667,259.5,True,1
1413519731,1788421810,random,EVT-0005,2023-07-17,METABOLIC_GLP1_INJ,primary care,Southwest,223.83333333333334,67.5,True,1
1425340662,1737256036,random,EVT-0005,2023-07-17,METABOLIC_GLP1_INJ,primary care,Southwest,115.66666666666667,157.33333333333334,True,1
1475115246,1169238601,random,EVT-0005,2023-07-17,METABOLIC_GLP1_INJ,cardiology,Southeast,118.0,154.5,True,1
1567742360,1056679651,random,EVT-0005,2023-07-17,METABOLIC_GLP1_INJ,primary care,West,204.0,85.83333333333333,True,1
1639269087,1257768279,random,EVT-0005,2023-07-17,METABOLIC_GLP1_INJ,primary care,Northeast,263.6666666666667,182.83333333333334,True,1
1676855970,1289174306,random,EVT-0005,2023-07-17,METABOLIC_GLP1_INJ,primary care,West,190.33333333333334,114.5,True,1
1683943777,1333393084,random,EVT-0005,2023-07-17,METABOLIC_GLP1_INJ,cardiology,West,214.5,152.33333333333334,True,1
1719186219,1103232447,random,EVT-0005,2023-07-17,METABOLIC_GLP1_INJ,oncology,West,114.5,171.83333333333334,True,1
1738903891,1535323178,random,EVT-0005,2023-07-17,METABOLIC_GLP1_INJ,endocrinology,Southeast,140.5,111.0,True,1
1828766265,1233281843,random,EVT-0005,2023-07-17,METABOLIC_GLP1_INJ,oncology,Southwest,53.333333333333336,110.16666666666667,True,1
1880426881,1440623548,random,EVT-0005,2023-07-17,METABOLIC_GLP1_INJ,endocrinology,Northeast,137.66666666666666,156.16666666666666,True,1
1989798412,1069143851,random,EVT-0005,2023-07-17,METABOLIC_GLP1_INJ,primary care,Southwest,196.83333333333334,156.16666666666666,True,1
1326516303,1981504099,random,EVT-0006,2023-07-18,ONC_TARGETED_ORAL,oncology,Southwest,188.5,92.0,True,1
1362648127,1394982015,random,EVT-0006,2023-07-18,ONC_TARGETED_ORAL,oncology,Northeast,181.5,111.33333333333333,True,1
1785764022,1743803979,random,EVT-0006,2023-07-18,ONC_TARGETED_ORAL,oncology,Northeast,129.33333333333334,173.16666666666666,True,1
1811081532,1943531446,random,EVT-0006,2023-07-18,ONC_TARGETED_ORAL,oncology,Northeast,154.83333333333334,203.0,True,1
1969914385,1803461205,random,EVT-0006,2023-07-18,ONC_TARGETED_ORAL,oncology,West,222.66666666666666,91.16666666666667,True,1
1120080837,1202669523,random,EVT-0007,2023-07-28,CARD_HF_ARNI,cardiology,Northeast,179.33333333333334,247.0,True,1
1265952337,1275177768,random,EVT-0007,2023-07-28,CARD_HF_ARNI,cardiology,Northeast,368.3333333333333,92.66666666666667,True,1
1299418347,1420113783,random,EVT-0007,2023-07-28,CARD_HF_ARNI,cardiology,Northeast,286.1666666666667,78.16666666666667,True,1
1332369119,1371759725,random,EVT-0007,2023-07-28,CARD_HF_ARNI,cardiology,Southeast,232.5,201.5,True,1
1444774099,1885189138,random,EVT-0007,2023-07-28,CARD_HF_ARNI,cardiology,West,154.66666666666666,263.6666666666667,True,1
1460081361,1443907526,random,EVT-0007,2023-07-28,CARD_HF_ARNI,cardiology,Northeast,136.16666666666666,160.83333333333334,True,1
1492077734,1477499267,random,EVT-0007,2023-07-28,CARD_HF_ARNI,cardiology,Midwest,382.6666666666667,46.5,True,1
1610177150,1739517849,random,EVT-0007,2023-07-28,CARD_HF_ARNI,cardiology,Southeast,284.6666666666667,141.83333333333334,True,1
1657725655,1848800052,random,EVT-0007,2023-07-28,CARD_HF_ARNI,cardiology,West,479.1666666666667,286.5,True,1
1672904236,1722038985,random,EVT-0007,2023-07-28,CARD_HF_ARNI,cardiology,Northeast,204.33333333333334,177.16666666666666,True,1
1710163217,1133042691,random,EVT-0007,2023-07-28,CARD_HF_ARNI,cardiology,Northeast,243.5,248.66666666666666,True,1
1714292012,1282914906,random,EVT-0007,2023-07-28,CARD_HF_ARNI,cardiology,Southeast,210.5,144.66666666666666,True,1
1714986282,1362560363,random,EVT-0007,2023-07-28,CARD_HF_ARNI,cardiology,West,167.33333333333334,388.6666666666667,True,1
1724092733,1028050239,random,EVT-0007,2023-07-28,CARD_HF_ARNI,cardiology,Northeast,280.8333333333333,219.0,True,1
1732000645,1722898792,random,EVT-0007,2023-07-28,CARD_HF_ARNI,cardiology,Southwest,365.8333333333333,285.1666666666667,True,1
1814938340,1304105269,random,EVT-0007,2023-07-28,CARD_HF_ARNI,cardiology,Southeast,225.0,102.33333333333333,True,1
1133616429,1712965692,random,EVT-0008,2023-07-30,NEURO_MIGRAINE_CGRP,neurology,Midwest,172.5,277.6666666666667,True,1
1159841240,1622391112,random,EVT-0008,2023-07-30,NEURO_MIGRAINE_CGRP,neurology,Southeast,372.8333333333333,97.33333333333333,True,1
1228081653,1064190048,random,EVT-0008,2023-07-30,NEURO_MIGRAINE_CGRP,neurology,Southeast,82.5,189.5,True,1
1327009084,1718275724,random,EVT-0008,2023-07-30,NEURO_MIGRAINE_CGRP,neurology,Southwest,207.83333333333334,153.16666666666666,True,1
1592062677,1666152792,random,EVT-0008,2023-07-30,NEURO_MIGRAINE_CGRP,neurology,Southeast,328.5,145.16666666666666,True,1
1636376422,1012597443,random,EVT-0008,2023-07-30,NEURO_MIGRAINE_CGRP,neurology,Southwest,208.5,167.5,True,1
1674345776,1893020424,random,EVT-0008,2023-07-30,NEURO_MIGRAINE_CGRP,neurology,Midwest,227.0,149.16666666666666,True,1
1719574174,1635476009,random,EVT-0008,2023-07-30,NEURO_MIGRAINE_CGRP,neurology,Midwest,115.66666666666667,165.5,True,1
1788421810,1838809964,random,EVT-0008,2023-07-30,NEURO_MIGRAINE_CGRP,neurology,Northeast,211.0,220.83333333333334,True,1
1022312734,1506746308,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Midwest,40.666666666666664,122.16666666666667,True,1
1048976678,1893606271,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Southeast,84.33333333333333,174.83333333333334,True,1
1050506165,1674708775,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,pulmonology,Southeast,56.5,86.33333333333333,True,1
1065870788,1169149543,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Southwest,136.5,46.333333333333336,True,1
1081051991,1606566010,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,pulmonology,Southwest,75.0,95.5,True,1
1098995024,1158498141,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Northeast,89.33333333333333,26.666666666666668,True,1
1101185407,1026722938,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Midwest,185.83333333333334,313.1666666666667,True,1
1123148250,1842420535,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,cardiology,Southwest,257.0,67.0,True,1
1133130363,1081031506,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Northeast,244.66666666666666,117.16666666666667,True,1
1189244753,1384158410,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,neurology,Northeast,215.16666666666666,99.66666666666667,True,1
1263807582,1895078685,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Northeast,233.5,120.83333333333333,True,1
1280087226,1031568581,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Northeast,489.0,76.5,True,1
1296552940,1260279835,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Northeast,75.5,81.0,True,1
1332369119,1947954388,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,cardiology,Southeast,56.666666666666664,54.5,True,1
1413519731,1943531446,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Southwest,234.0,40.166666666666664,True,1
1456299035,1908127628,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Southeast,259.3333333333333,103.0,True,1
1481247389,1501344612,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Southeast,314.0,84.16666666666667,True,1
1484724632,1103232447,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Northeast,136.83333333333334,169.83333333333334,True,1
1547244776,1332815285,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,pulmonology,Northeast,71.66666666666667,55.5,True,1
1552813903,1429777182,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Northeast,109.5,139.66666666666666,True,1
1567742360,1851932792,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,West,211.16666666666666,168.16666666666666,True,1
1592123891,1743431961,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Northeast,78.5,97.5,True,1
1595301304,1923786978,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Southwest,127.16666666666667,185.16666666666666,True,1
1639269087,1473057747,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Northeast,253.33333333333334,119.83333333333333,True,1
1644815767,1013443506,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,West,192.0,27.5,True,1
1674102136,1661525075,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Northeast,104.16666666666667,47.833333333333336,True,1
1724092733,1880040971,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,cardiology,Northeast,53.0,62.333333333333336,True,1
1725724532,1580871600,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Northeast,201.5,28.5,True,1
1740047711,1448713440,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Southeast,164.33333333333334,94.0,True,1
1824172013,1960543621,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Midwest,507.8333333333333,43.5,True,1
1862986803,1374898744,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Midwest,256.1666666666667,93.66666666666667,True,1
1896554999,1824149854,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,West,197.33333333333334,105.0,True,1
1924355757,1377516020,random,EVT-0009,2023-08-01,METABOLIC_GLP1_INJ,primary care,Southwest,223.16666666666666,73.83333333333333,True,1
1124726435,1886821390,random,EVT-0010,2023-08-06,CV_ANTICOAG_ORAL,primary care,Northeast,366.6666666666667,66.66666666666667,True,1
1124890801,1061035188,random,EVT-0010,2023-08-06,CV_ANTICOAG_ORAL,primary care,Northeast,218.66666666666666,100.5,True,1
1132120993,1219516501,random,EVT-0010,2023-08-06,CV_ANTICOAG_ORAL,cardiology,Northeast,112.5,286.6666666666667,True,1
1144669185,1275443434,random,EVT-0010,2023-08-06,CV_ANTICOAG_ORAL,primary care,Northeast,474.5,65.66666666666667,True,1
1189769080,1736538384,random,EVT-0010,2023-08-06,CV_ANTICOAG_ORAL,primary care,Northeast,222.5,108.33333333333333,True,1
1198262952,1012264374,random,EVT-0010,2023-08-06,CV_ANTICOAG_ORAL,pulmonology,Northeast,186.0,246.0,True,1
1202669523,1561159348,random,EVT-0010,2023-08-06,CV_ANTICOAG_ORAL,cardiology,Midwest,264.5,106.16666666666667,True,1
1299418347,1706770306,random,EVT-0010,2023-08-06,CV_ANTICOAG_ORAL,cardiology,Northeast,95.0,115.83333333333333,True,1
1300654963,1880040971,random,EVT-0010,2023-08-06,CV_ANTICOAG_ORAL,primary care,Northeast,289.6666666666667,40.166666666666664,True,1
1341556789,1417682113,random,EVT-0010,2023-08-06,CV_ANTICOAG_ORAL,cardiology,West,511.0,51.666666666666664,True,1
1423152481,1736829924,random,EVT-0010,2023-08-06,CV_ANTICOAG_ORAL,primary care,Southeast,281.5,122.0,True,1
1478412079,1095200048,random,EVT-0010,2023-08-06,CV_ANTICOAG_ORAL,cardiology,Midwest,166.33333333333334,185.0,True,1
1552813903,1893606271,random,EVT-0010,2023-08-06,CV_ANTICOAG_ORAL,primary care,Northeast,252.16666666666666,79.83333333333333,True,1
1594466975,1916437647,random,EVT-0010,2023-08-06,CV_ANTICOAG_ORAL,cardiology,West,106.16666666666667,110.33333333333333,True,1
1710163217,1949335115,random,EVT-0010,2023-08-06,CV_ANTICOAG_ORAL,cardiology,Northeast,174.66666666666666,163.66666666666666,True,1
1714986282,1701585576,random,EVT-0010,2023-08-06,CV_ANTICOAG_ORAL,cardiology,West,167.5,127.0,True,1
1768831921,1657035808,random,EVT-0010,2023-08-06,CV_ANTICOAG_ORAL,rheumatology,Northeast,87.83333333333333,110.83333333333333,True,1
1812815243,1402934529,random,EVT-0010,2023-08-06,CV_ANTICOAG_ORAL,primary care,Midwest,163.16666666666666,57.333333333333336,True,1
1828803407,1428222503,random,EVT-0010,2023-08-06,CV_ANTICOAG_ORAL,oncology,Northeast,69.66666666666667,118.83333333333333,True,1
1901019392,1643343233,random,EVT-0010,2023-08-06,CV_ANTICOAG_ORAL,cardiology,West,491.5,318.5,True,1
1969108517,1980975555,random,EVT-0010,2023-08-06,CV_ANTICOAG_ORAL,cardiology,Midwest,217.0,127.33333333333333,True,1
1107378550,1730655531,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,cardiology,Southeast,67.16666666666667,171.33333333333334,True,1
1124726435,1271463741,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,primary care,Northeast,366.6666666666667,95.33333333333333,True,1
1137408567,1685524518,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,endocrinology,Northeast,402.3333333333333,125.83333333333333,True,1
1267903205,1001056401,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,endocrinology,Midwest,63.0,265.5,True,1
1279507085,1935314678,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,rheumatology,Southwest,150.0,279.8333333333333,True,1
1362560363,1348428750,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,cardiology,West,187.66666666666666,46.0,True,1
1368009035,1364592786,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,cardiology,Northeast,144.66666666666666,75.16666666666667,True,1
1433980129,1712965692,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,pulmonology,Northeast,49.5,95.16666666666667,True,1
1435949049,1250474354,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,rheumatology,Northeast,236.0,177.83333333333334,True,1
1475115246,1879821175,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,cardiology,Southeast,119.83333333333333,113.83333333333333,True,1
1552813903,1069143851,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,primary care,Northeast,252.16666666666666,96.33333333333333,True,1
1567742360,1742318383,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,primary care,West,312.8333333333333,107.0,True,1
1595774286,1337606333,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,rheumatology,Midwest,199.5,131.33333333333334,True,1
1616418756,1877046932,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,neurology,Northeast,179.33333333333334,110.66666666666667,True,1
1670701188,1789149345,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,cardiology,Southeast,216.33333333333334,42.833333333333336,True,1
1672904236,1241711534,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,cardiology,Northeast,117.0,123.0,True,1
1683943777,1536278926,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,cardiology,West,116.5,101.66666666666667,True,1
1714986282,1854852153,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,cardiology,West,167.5,137.33333333333334,True,1
1724092733,1036176265,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,cardiology,Northeast,193.16666666666666,115.83333333333333,True,1
1725623817,1518121706,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,primary care,Southwest,189.5,197.16666666666666,True,1
1738903891,1762664088,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,endocrinology,Southeast,346.8333333333333,167.16666666666666,True,1
1745601371,1403453024,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,cardiology,Midwest,58.666666666666664,143.16666666666666,True,1
1746046261,1286477181,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,endocrinology,Northeast,173.5,269.3333333333333,True,1
1768831921,1020833996,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,rheumatology,Northeast,87.83333333333333,111.66666666666667,True,1
1856406925,1501015600,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,cardiology,Northeast,135.0,77.83333333333333,True,1
1901019392,1084919582,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,cardiology,West,491.5,109.33333333333333,True,1
1939785840,1275723975,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,endocrinology,Southwest,286.6666666666667,67.33333333333333,True,1
1964945871,1750236147,random,EVT-0011,2023-08-08,CV_ANTICOAG_ORAL,endocrinology,Northeast,182.66666666666666,180.16666666666666,True,1
1074076039,1614978876,random,EVT-0012,2023-08-10,CARD_HF_ARNI,cardiology,Southeast,315.0,140.16666666666666,True,1
1123148250,1555285877,random,EVT-0012,2023-08-10,CARD_HF_ARNI,cardiology,Southwest,193.16666666666666,146.66666666666666,True,1
1246448348,1631526641,random,EVT-0012,2023-08-10,CARD_HF_ARNI,cardiology,Southeast,322.6666666666667,209.0,True,1
1265952337,1847562299,random,EVT-0012,2023-08-10,CARD_HF_ARNI,cardiology,Northeast,367.6666666666667,142.0,True,1
1332369119,1624547729,random,EVT-0012,2023-08-10,CARD_HF_ARNI,cardiology,Southeast,224.5,243.16666666666666,True,1
1341556789,1908127628,random,EVT-0012,2023-08-10,CARD_HF_ARNI,cardiology,West,777.0,167.5,True,1
1460081361,1477499267,random,EVT-0012,2023-08-10,CARD_HF_ARNI,cardiology,Northeast,144.83333333333334,44.166666666666664,True,1
1475115246,1306006622,random,EVT-0012,2023-08-10,CARD_HF_ARNI,cardiology,Southeast,510.5,192.0,True,1
